SIMULATION;ECONOMY;CLASS;MEASURE;TERM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
97;EUR;RENL_RURAL;RET_IDX;0;100;107.1591;120.4623865;126.1123659;120.2234165;134.51443;136.7809571;123.8039258;121.5259725;122.3841644;129.3561364;140.5898007;152.9096391;157.8869487;162.7851282;177.4477571;166.8133254;170.7994936;168.4997301;167.8284526;174.1698665;213.6937878;216.0935516;233.6193837;230.2243947;266.1493818;263.9427112;281.4480028;315.5226871;312.5566612;333.4442075;379.9791487;362.904161;412.7910563;436.2818844;438.298668;522.4684872;529.1738411;548.1311457;689.3975978;697.6139797;682.2601977;830.9239513;844.7804885;884.5780715;930.1962379;1077.757369;1228.01737;1191.403023;1385.733033;1587.182046;1993.280791;2163.752843;2236.219724;2708.649995;2928.262589;2895.533306;3401.679447;3874.675147;3843.823489;4107.607177;4131.522574;4314.428155;4499.153216;4892.879796;5320.755417;5813.48265;6406.277641;7161.341449;7919.237837;8736.823341;8754.047362;8413.35036;8511.169582;9843.478518;10787.9521;12579.5689;12326.53107;12960.90057;13782.38875;14620.25105;17557.74602;18384.30259;18198.55186;20197.24778;22195.55368;25276.23604;27371.9013;31331.98205;32646.00379;35781.85585;37257.59355;35191.54432;37413.23545;37772.10426;41837.66979;42395.75648;41581.348;46973.919;44155.90078;41501.4813
97;EUR;RENL_RESIDENTIAL;RET_IDX;0;100;101.1961725;110.5775906;112.4131823;106.3219069;114.1752764;121.6318882;128.5680052;128.3651955;141.3074606;128.8674747;131.5589203;135.4740276;140.5425209;143.4236327;146.7601299;139.8008613;134.0675673;139.4102278;126.9387686;131.4233606;134.9281406;141.1115606;151.6844599;156.0366354;163.3740727;182.1461593;168.8853258;169.5915929;167.7146552;176.1209749;210.6656651;245.57854;260.8552737;291.6772074;305.685735;337.8606086;329.4473367;350.8163157;372.8186521;374.3635607;417.4631711;422.3233059;426.9948901;456.6164246;540.2201688;636.6783362;709.9568728;765.8649331;742.1189693;766.0546066;901.1913983;1112.767647;1264.460523;1345.317871;1498.09337;1640.445138;1610.268891;1868.336772;1992.886256;2107.144778;2411.912608;2452.965168;2576.361059;2816.550441;2865.515274;3174.618111;3716.752031;4361.826015;4722.204897;4999.372724;5269.313997;5903.205729;6520.208899;6739.208611;7457.253084;8066.506839;7894.918464;9196.300731;9575.071722;10340.98742;10347.00798;9747.094998;10047.87798;11085.51233;12052.72514;12479.51815;14660.99947;15417.98455;15287.9959;16476.30161;17304.96366;18873.31091;19975.52883;19486.21963;18100.5598;19067.72948;20112.58445;20816.96961;20725.11735;22046.16008
97;EUR;RENL_RETAIL;RET_IDX;0;100;99.41740762;108.0535386;109.8974138;103.2451752;103.5097642;111.1032799;114.5115581;114.8433679;115.5521835;108.6360256;111.9454602;112.0136211;112.4621743;111.3897736;115.7976434;112.3218283;108.8953532;110.2956307;107.9548697;107.8844286;108.7857579;116.2301227;122.2095497;122.5750458;126.5457379;133.9340018;126.6260714;126.0053614;127.5143671;135.7669021;158.8658467;186.8738501;192.5216436;219.9154977;229.0223157;252.8502844;249.9181249;269.4516735;281.536611;283.6658527;304.1171889;320.6138736;320.3773272;341.0068198;392.7614874;455.8259334;501.2549429;519.5966916;536.4819898;556.159537;621.8703938;729.763999;800.4230026;867.8467865;934.7321209;1039.544686;1023.576039;1189.298334;1259.388656;1321.497266;1413.385495;1426.988398;1501.345727;1690.650638;1683.259991;1912.534453;2174.311994;2488.604022;2645.668593;2801.161916;2985.555416;3446.615064;3993.9667;3982.581695;4166.712413;4446.453044;4388.541444;5020.400535;5164.30334;5418.051777;5525.101111;5425.059207;5813.827807;6126.515612;6428.721381;6585.636878;7247.410323;7607.667522;7559.354206;7755.885605;8021.754173;8259.747887;8585.8568;8629.741558;7887.062921;8409.822031;9070.352529;9036.675074;9066.827365;9640.878021
97;EUR;RENL_OFFICE;RET_IDX;0;100;100.7539175;110.6195313;110.6148015;104.1940015;110.3093427;120.9872646;125.997993;125.574182;134.8652117;122.3765406;126.3469788;129.4467957;129.0557937;135.1663256;138.402787;128.9336552;122.7187094;127.3223711;116.7891545;121.7382852;127.3762402;137.2648557;143.7573251;149.8007502;154.3054902;172.3987282;156.3419604;154.0925246;152.7722863;154.7329441;187.4223535;218.8088655;234.0487454;261.3428859;274.3011609;301.1677978;289.2759029;306.9875604;333.8803448;320.0304026;351.5191568;361.6617167;352.2288267;366.5731361;434.1434354;533.5134941;586.0748009;607.8149574;579.8131785;586.9952246;671.1625863;800.5530484;920.8432559;987.7258772;1114.252417;1237.377194;1192.811082;1391.06995;1440.667867;1523.684694;1675.275733;1633.792867;1714.344988;1928.254897;1907.953546;2197.12329;2481.156881;2901.119222;3084.31849;3333.158144;3534.822427;4167.928601;4656.481066;4803.626243;5366.580397;5994.873279;5715.660867;6849.185364;7000.518428;7394.102339;7504.287093;7197.657565;7537.009915;8375.77758;8938.896767;9130.041128;10612.94628;11150.394;11169.15167;11728.22107;12189.87908;13462.94857;14064.51794;13278.33795;12180.93421;13032.89727;13954.20456;13859.44078;13652.88784;14378.17641
97;EUR;RENL_FUNDS;RET_IDX;0;100;169.071333;133.4440351;142.6642032;120.6448331;129.6841371;182.9340803;228.1037667;250.7431153;305.1178729;307.0958614;406.018671;566.2453414;643.6377843;690.5736795;783.7432175;593.291681;428.6282826;387.6437721;352.5914634;322.2507438;487.9738813;292.1572886;290.8398169;297.1590966;360.568167;465.5730068;617.8554269;638.667651;581.5084481;421.8588039;383.5996349;440.17109;504.9491878;493.6914544;582.0560434;573.3211181;603.4792563;560.5810837;569.5567944;574.2746052;520.6294749;766.2996783;599.6243627;596.4250418;668.292295;722.2150856;683.6431501;963.3084739;569.896597;529.4401393;557.8957735;884.2660928;1034.481828;1345.948062;1204.170591;1069.514148;898.8619483;1122.492525;703.5405832;579.0404929;546.8921889;569.1199029;954.7336268;842.0355115;1145.153362;1553.749346;1626.0965;1532.342748;1836.503471;1769.988046;2154.645207;2838.573144;3069.823311;4086.353692;6392.229651;6509.001806;5755.721296;6304.848312;6350.861325;5464.63453;4161.159404;3436.084254;3239.28333;3976.570032;3734.841937;4447.300831;4419.549812;5181.62531;4966.061595;5540.362277;5564.675433;6952.70145;6770.393111;5985.048173;4833.81223;4665.54692;4120.999203;6165.698959;4786.398751;2833.954318
97;EUR;INFLN;INFLN_IDX;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
97;EUR;VALN;DEF;0;1;1.001572469;1.002928213;0.994145737;0.969869371;0.946109759;0.944920715;0.935962337;0.92918736;0.906039676;0.902548071;0.891991577;0.874093608;0.848047864;0.824434251;0.81752016;0.800466473;0.782875394;0.770415277;0.761290165;0.73411589;0.71335932;0.691893578;0.668999689;0.646403068;0.62496948;0.603678911;0.585411602;0.569134032;0.547166329;0.519737546;0.488327782;0.455371086;0.421070491;0.391823342;0.365556588;0.343276762;0.323359529;0.30197306;0.279756243;0.258999875;0.241672377;0.227228571;0.209266246;0.195216656;0.183341377;0.17183484;0.159337609;0.146811309;0.135777167;0.124530372;0.114839955;0.105753339;0.096676977;0.088340653;0.080784344;0.073896667;0.068138723;0.062437176;0.056949258;0.052786383;0.048768531;0.045405931;0.042802901;0.040057266;0.03745916;0.03514552;0.032389875;0.029490251;0.02694335;0.024821504;0.023091354;0.021328505;0.019842381;0.018338049;0.01699047;0.015959143;0.01500497;0.014079643;0.013279751;0.012550289;0.011841204;0.011125887;0.010598265;0.010136408;0.009650298;0.009210852;0.008650995;0.008119508;0.007657238;0.007281092;0.007034108;0.006913397;0.006880567;0.006799488;0.00669056;0.006610663;0.006439501;0.006294308;0.006179185;0.006081848
97;EUR;FX;IDX;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
97;EUR;ZCB;PRICE;1;1.001572469;1.001353615;0.991243167;0.975580677;0.975502256;0.998743228;0.990519439;0.992761486;0.975088249;0.9961463;0.988303677;0.979934824;0.970202569;0.972155329;0.991613533;0.979139735;0.978023966;0.984084163;0.988155593;0.964304971;0.971725758;0.969908935;0.966911257;0.966223271;0.966841761;0.965933425;0.969740026;0.972194657;0.961401529;0.949871216;0.939566106;0.932511118;0.92467551;0.930540967;0.932962764;0.939052318;0.941979082;0.933861639;0.926427817;0.925805524;0.933098434;0.940233937;0.920950411;0.932862612;0.93916872;0.937239822;0.927271844;0.921385164;0.924841339;0.917167257;0.922184307;0.920875829;0.914174227;0.913771361;0.914463972;0.914739955;0.922081139;0.916324419;0.912104965;0.926902041;0.923884677;0.931049796;0.942672032;0.935853997;0.935140211;0.938235661;0.921593288;0.91047744;0.913635845;0.921247875;0.930296319;0.923657628;0.930322141;0.924185935;0.926514611;0.93929967;0.940211516;0.93833195;0.94318803;0.945069586;0.943500554;0.93959088;0.952577014;0.956421479;0.952043222;0.954462893;0.939217674;0.938563475;0.943066806;0.950877013;0.966078714;0.982839203;0.995251217;0.988216218;0.983979989;0.988058307;0.974108239;0.977452727;0.981710018;0.984247578;0.988420557
97;EUR;ZCB;PRICE;2;1.002585364;1.00015314;0.979143318;0.94941979;0.948416675;0.994283056;0.978087833;0.982761255;0.949228169;0.990669745;0.975094668;0.958687785;0.940687848;0.94531767;0.983602003;0.958651624;0.955592057;0.966474817;0.973589215;0.927182569;0.941405855;0.93814423;0.932600198;0.931431521;0.932725522;0.931093315;0.938431629;0.94319452;0.922691915;0.901020585;0.881863594;0.868870651;0.854542718;0.865296903;0.869765328;0.881021862;0.886462315;0.871455604;0.857822371;0.856691076;0.870068098;0.883254353;0.84785514;0.869641271;0.881284885;0.877715746;0.859383902;0.848647053;0.854941446;0.840993186;0.850097043;0.84771608;0.835579618;0.834851105;0.836098837;0.83659511;0.84989841;0.839454166;0.831838913;0.858686252;0.853175165;0.866283954;0.887758072;0.875126119;0.873807215;0.879524281;0.848992515;0.828895672;0.834579759;0.848359852;0.864885436;0.852743076;0.864930059;0.85370353;0.857953723;0.881479602;0.883168412;0.879685544;0.888693864;0.892195818;0.889273227;0.882012879;0.906237576;0.913470663;0.905233715;0.909780114;0.881317426;0.880105368;0.888460041;0.903042553;0.931762246;0.963941045;0.988118327;0.974377711;0.966149202;0.974069328;0.947108072;0.953537352;0.96175255;0.966665604;0.974772192
97;EUR;ZCB;PRICE;3;1.001126982;0.995357273;0.964577463;0.920992865;0.919834439;0.98672116;0.963263031;0.970949672;0.92315226;0.983475205;0.960378445;0.937167474;0.912427728;0.920044581;0.975337104;0.937716915;0.932042858;0.946622213;0.955989719;0.889115994;0.909628613;0.905232172;0.897539818;0.896053969;0.898046471;0.89584418;0.906421772;0.913329014;0.884159427;0.85364459;0.826956445;0.809018728;0.789375316;0.804153545;0.810330811;0.825924039;0.833500989;0.812706326;0.793961676;0.792418607;0.81081217;0.829075729;0.780358768;0.810230992;0.82634475;0.821394492;0.796121594;0.781438188;0.7900332;0.77102276;0.783410271;0.78016149;0.76367907;0.762690971;0.764376693;0.765045907;0.783123905;0.768914803;0.758607187;0.795134311;0.787587629;0.805567544;0.835305981;0.817766139;0.815939568;0.823853561;0.781863246;0.754615387;0.76228755;0.780994519;0.803622193;0.78697251;0.803679847;0.788281701;0.794097505;0.826546742;0.828890828;0.824054159;0.836577458;0.841461531;0.837382337;0.827278691;0.861139287;0.871333805;0.859725007;0.866124534;0.826307636;0.824624716;0.836240195;0.856640812;0.897283393;0.943541315;0.978789569;0.95870424;0.946740841;0.958253533;0.919245155;0.928498593;0.94036633;0.947486881;0.959274313
97;EUR;ZCB;PRICE;5;0.988473311;0.976769114;0.927265645;0.860704788;0.859378801;0.964779;0.929985949;0.943962685;0.87012296;0.964744438;0.930100283;0.896816066;0.860525381;0.871367094;0.954860814;0.892003491;0.879767579;0.899768239;0.913441383;0.812239273;0.84361793;0.837679792;0.826699104;0.824932071;0.828292762;0.825311559;0.841464174;0.852129613;0.808552308;0.763863598;0.72557048;0.700273116;0.672940115;0.693580523;0.70230413;0.724425901;0.735284057;0.705750015;0.679523756;0.677394607;0.703126146;0.729035922;0.660752248;0.702321209;0.725145902;0.718102097;0.682561163;0.66222949;0.674094295;0.647943507;0.664928415;0.660449146;0.637930966;0.636583968;0.638863425;0.639764807;0.664489874;0.64501292;0.631021903;0.681097026;0.67062235;0.695655708;0.737834054;0.712830275;0.710239362;0.721454292;0.662685084;0.625582102;0.635939032;0.661472939;0.69287293;0.669705219;0.692943495;0.671506106;0.679566205;0.725232893;0.728571784;0.721675791;0.739567948;0.746589079;0.740716295;0.72625273;0.775139193;0.790093902;0.773066191;0.782430471;0.724853742;0.722455083;0.739052207;0.768553428;0.828641603;0.899127086;0.954308472;0.922706044;0.904076819;0.921997136;0.861818;0.875949728;0.894203549;0.90522435;0.923583286
97;EUR;ZCB;PRICE;7;0.963957345;0.947496379;0.882806742;0.798758939;0.799160794;0.938220587;0.893471307;0.913052794;0.819095574;0.946220696;0.902449714;0.858801647;0.809972003;0.820617366;0.925127974;0.839365616;0.821637066;0.84648513;0.864258179;0.736898258;0.776792888;0.770021689;0.756835596;0.755088841;0.759674918;0.756266513;0.776809618;0.790508764;0.736046611;0.681240579;0.635178124;0.605237562;0.573299485;0.597483134;0.607807048;0.634118791;0.647154245;0.611968591;0.581165018;0.578692909;0.608902332;0.639728061;0.559392646;0.607956481;0.63507264;0.626665409;0.584724041;0.561081027;0.574835594;0.544615788;0.564180814;0.558992791;0.533140697;0.531596899;0.53418764;0.535207957;0.563620817;0.541191029;0.525228389;0.582902617;0.570696312;0.599953173;0.650122037;0.620238182;0.617156105;0.630483975;0.561455328;0.518997832;0.530751779;0.560035769;0.596616356;0.569556481;0.596687789;0.571636868;0.58101488;0.634930232;0.638917289;0.630674903;0.652102059;0.660559658;0.653475353;0.636122049;0.695253598;0.713616861;0.692710032;0.704181352;0.634433478;0.631567509;0.651445401;0.687182182;0.761518601;0.851251004;0.923322681;0.881850765;0.857643044;0.880920799;0.803406854;0.821434411;0.844878348;0.859116781;0.882977634
97;EUR;ZCB;PRICE;10;0.91239882;0.892610873;0.812905109;0.711016639;0.713760379;0.893668976;0.840311837;0.870632101;0.752363769;0.917073425;0.856070771;0.794891457;0.72830171;0.736547163;0.86412091;0.753497169;0.730752904;0.761431224;0.784350427;0.630916245;0.679472984;0.672291648;0.657282853;0.655839515;0.661863796;0.658231317;0.683332733;0.700290326;0.635059241;0.57113745;0.518851046;0.485623238;0.450814235;0.477240021;0.488672376;0.518044416;0.53278153;0.493379999;0.459568385;0.456891664;0.490015205;0.52445199;0.436070158;0.488960231;0.519191879;0.509752274;0.463420132;0.437836048;0.452651132;0.42023903;0.441125633;0.435542626;0.408070949;0.406433477;0.4091466;0.410208432;0.440437794;0.4165017;0.399688957;0.461248966;0.448005238;0.479877361;0.535899168;0.502304205;0.498862033;0.513724852;0.437991;0.393089625;0.405375479;0.436440155;0.476109129;0.446658627;0.476169583;0.448887652;0.459038534;0.518611194;0.523087052;0.513821824;0.5379738;0.547585314;0.539518439;0.519907731;0.587501631;0.608939988;0.584535277;0.597882717;0.517983635;0.514763798;0.537170915;0.578103914;0.665809162;0.776026135;0.867787367;0.814634872;0.7840355;0.813443661;0.716661197;0.738865092;0.768015573;0.785867581;0.816035754
97;EUR;ZCB;PRICE;12;0.874859401;0.853831485;0.766921274;0.658097192;0.664201665;0.867559331;0.808531803;0.842166463;0.707983739;0.888861569;0.816460807;0.74589588;0.671410297;0.678834318;0.817131075;0.695547942;0.671017923;0.704472807;0.729987693;0.566402213;0.618367443;0.611254064;0.59574301;0.594568189;0.601264292;0.597652173;0.624625175;0.642986893;0.573600936;0.506727991;0.45294469;0.419240204;0.384330616;0.410857803;0.422425242;0.452309275;0.467418938;0.427234552;0.393179146;0.390502319;0.423833212;0.458892119;0.369750244;0.42275113;0.453490025;0.443846942;0.397001769;0.371466081;0.386208168;0.354037155;0.374706022;0.369152573;0.342043755;0.340429331;0.34308161;0.344115239;0.373965438;0.350284561;0.333786815;0.394699133;0.381460791;0.413399714;0.470413097;0.436080775;0.432577356;0.447689601;0.371457867;0.32728795;0.339285097;0.369901093;0.409538167;0.380045384;0.409587615;0.382255695;0.392386187;0.452610709;0.45718028;0.447713077;0.472433522;0.482321556;0.474012277;0.453907789;0.523703668;0.546132461;0.520602333;0.534537088;0.451925176;0.448636402;0.471571115;0.513888369;0.60625554;0.725283842;0.826623135;0.767681228;0.734041107;0.766360795;0.660769906;0.68478809;0.716507849;0.736034238;0.769204973
97;EUR;ZCB;PRICE;15;0.818467866;0.799583989;0.707408896;0.59137267;0.599010175;0.825088437;0.754758727;0.788289638;0.635905246;0.832215544;0.748277348;0.669040503;0.588050862;0.594855571;0.742885572;0.611662745;0.586048442;0.62207079;0.650214245;0.479743368;0.534015372;0.527279515;0.51173457;0.510957384;0.518264817;0.514821195;0.543196906;0.562711606;0.490570346;0.422649318;0.369304811;0.336522185;0.303107796;0.328512374;0.339708882;0.368877396;0.383781297;0.344407705;0.311620433;0.309064888;0.341101529;0.375355592;0.289372739;0.340022985;0.370002172;0.360532216;0.315198793;0.290931554;0.304878864;0.274545814;0.293949174;0.288696698;0.263346671;0.261838373;0.264285294;0.265232837;0.293169964;0.270947146;0.255642573;0.312817077;0.300213094;0.330727645;0.386394793;0.352677437;0.349256342;0.363991803;0.290698881;0.249583063;0.260635189;0.289208061;0.326921124;0.298772011;0.326953103;0.300852326;0.310474185;0.368723617;0.373204476;0.363909938;0.388237423;0.398038075;0.389787814;0.3699586;0.43950096;0.462262113;0.436356613;0.450456008;0.367989297;0.36476238;0.387331874;0.429563925;0.524181337;0.650489711;0.761455035;0.696543713;0.659944353;0.695090441;0.5814299;0.606972928;0.640988399;0.662080862;0.698176223
97;EUR;ZCB;PRICE;20;0.738491364;0.716417293;0.611816833;0.485594862;0.489854979;0.726881343;0.646006018;0.678746458;0.516184405;0.720882982;0.629116782;0.545607846;0.463422868;0.469739817;0.620600331;0.486529821;0.461711987;0.498553124;0.528201926;0.361523542;0.414449972;0.408648858;0.394187674;0.393930116;0.401426014;0.398420532;0.426458946;0.446019131;0.375657945;0.311706992;0.263240075;0.234311159;0.205531976;0.227395682;0.237177624;0.263011137;0.276413677;0.241307587;0.212836291;0.210638113;0.238369625;0.268757799;0.19389649;0.237367077;0.263888771;0.255418375;0.215769324;0.195116226;0.206902396;0.181393188;0.197600493;0.19316208;0.172108817;0.170857163;0.172847203;0.173609814;0.196835888;0.178285447;0.165729471;0.213473816;0.202723172;0.228885604;0.278197401;0.248069486;0.24503856;0.258062821;0.19461965;0.160719963;0.169690069;0.193337294;0.225466631;0.201373254;0.225473829;0.203116397;0.211291036;0.262153256;0.266146685;0.257848096;0.27964643;0.288522593;0.281030917;0.263204028;0.3266903;0.348046564;0.323744204;0.33691431;0.261415158;0.258536818;0.278757247;0.317400169;0.407443762;0.534187712;0.650892124;0.582039999;0.543921607;0.580500094;0.46398796;0.489697427;0.524364842;0.546097201;0.583700095
97;EUR;ZCB;PRICE;25;0.640140641;0.614292694;0.508059446;0.38583294;0.388859401;0.617783541;0.536740609;0.568142126;0.411050766;0.608620127;0.518084851;0.437926901;0.36128425;0.367130214;0.509875746;0.383102358;0.36066893;0.395467753;0.424096393;0.271835338;0.319836192;0.315013665;0.302274384;0.30232786;0.309353602;0.306817708;0.332572087;0.35074908;0.286616963;0.230110214;0.188605913;0.164456031;0.140941865;0.158769202;0.166844325;0.18844661;0.199798962;0.1702481;0.146832647;0.145035056;0.167764634;0.193212802;0.131514021;0.16687943;0.189032829;0.181885315;0.14909095;0.132413198;0.141868392;0.121485985;0.134356204;0.130794565;0.114158725;0.113169925;0.114712838;0.11529821;0.133663741;0.118942942;0.109129655;0.147031875;0.138338606;0.159589256;0.200808082;0.175434497;0.172900854;0.183764468;0.131794083;0.105188122;0.112130863;0.130749824;0.156698096;0.137160943;0.156689107;0.138548006;0.145133173;0.187106365;0.190460925;0.183478647;0.201876698;0.209438602;0.203041464;0.187951936;0.242422812;0.261189374;0.239837209;0.251364726;0.186424302;0.184004823;0.201067598;0.234285244;0.314407534;0.432551365;0.545899094;0.478531819;0.441829108;0.47702667;0.366379987;0.39040368;0.423154584;0.443882389;0.480095732
97;EUR;ZCB;PRICE;30;0.538023303;0.512749728;0.413232661;0.302459213;0.305047187;0.515165911;0.439241152;0.468382324;0.324616623;0.50622204;0.421828172;0.34877268;0.280574157;0.285820383;0.414804938;0.300330158;0.280808697;0.312101316;0.338294578;0.204728999;0.246437079;0.242490706;0.231614971;0.231821359;0.238061852;0.235954826;0.258590485;0.274720229;0.21860666;0.170499746;0.136124972;0.116564753;0.0978778;0.112006844;0.11847268;0.135976387;0.145275792;0.121181419;0.102475806;0.101044514;0.119140097;0.139784572;0.090411232;0.11838335;0.136312652;0.130474304;0.104157945;0.091053723;0.098438474;0.082572604;0.092535167;0.089752202;0.076929934;0.076167757;0.077336831;0.077776209;0.091937962;0.080551086;0.073061156;0.102390368;0.095554646;0.112329712;0.145696666;0.125021816;0.122970829;0.131747392;0.090414257;0.070035332;0.075288071;0.089588315;0.109966561;0.094569184;0.109948952;0.095644195;0.100803725;0.134396085;0.137122616;0.131439396;0.146455448;0.152677897;0.147403252;0.135056706;0.180162034;0.196029186;0.177978335;0.187691046;0.133797268;0.131829729;0.145752489;0.173301125;0.241798661;0.347002761;0.451628794;0.389045305;0.355425754;0.387648426;0.287506565;0.308941247;0.33844444;0.357273466;0.390449685
97;EUR;ZCB;PRICE;40;0.365707053;0.345419675;0.267295731;0.184432622;0.186479219;0.348611918;0.28843504;0.311554371;0.201302387;0.342026138;0.275279282;0.21953916;0.169471993;0.173365482;0.270501833;0.184271756;0.170356045;0.193596895;0.213554252;0.117570933;0.146916817;0.144320498;0.136788946;0.137052311;0.141554591;0.140128639;0.156352254;0.168083694;0.128015264;0.095186113;0.072771567;0.060476933;0.049096235;0.057648582;0.061624735;0.072611367;0.078550171;0.063259571;0.05178294;0.05090717;0.061938014;0.074916774;0.044547631;0.061416052;0.072641201;0.068927975;0.052678222;0.044863359;0.04922212;0.039906562;0.045700817;0.044056552;0.036651168;0.036210769;0.03686671;0.037109126;0.045291429;0.038678457;0.0344236;0.051468613;0.047390791;0.057461603;0.078341267;0.065265489;0.063982271;0.069454639;0.044330137;0.032688684;0.035628546;0.043833005;0.055960785;0.046744707;0.055939552;0.047370451;0.050428663;0.071051706;0.07276821;0.069181779;0.078700383;0.082697911;0.079298019;0.071439767;0.100723322;0.111381785;0.099259191;0.105746085;0.070628429;0.069388854;0.078209559;0.096136279;0.143001941;0.219975936;0.301175105;0.25209595;0.226335781;0.251002487;0.175758428;0.191486726;0.213480058;0.227710236;0.253135863
97;EUR;ZCB;PRICE;50;0.24408094;0.229101161;0.171918513;0.113405343;0.114915037;0.232311853;0.18784221;0.204922606;0.125458506;0.227667622;0.17839851;0.138369862;0.103466587;0.10616853;0.175105774;0.113808907;0.104284475;0.120530419;0.134731681;0.068960943;0.088668963;0.086972307;0.081930911;0.082138308;0.085197085;0.084243647;0.095285316;0.103353419;0.076096046;0.054533321;0.040319736;0.032740926;0.02589547;0.031009453;0.033414227;0.040168698;0.043866784;0.034382379;0.027446984;0.026917942;0.033546744;0.041532429;0.023149081;0.033201266;0.040084282;0.037778926;0.027919339;0.023303274;0.025856709;0.020420499;0.023776473;0.022812349;0.018546176;0.018292326;0.01866167;0.018796271;0.023510214;0.019685363;0.01726593;0.027130608;0.02472328;0.030697373;0.043485022;0.035411982;0.03462629;0.0379678;0.022919236;0.01627264;0.017924672;0.022623923;0.029768617;0.024315632;0.029751033;0.024677915;0.026473664;0.038916499;0.039972132;0.037762445;0.043647331;0.046144257;0.044015211;0.039141886;0.05758372;0.064472973;0.056638742;0.060813008;0.038634205;0.037871544;0.043321988;0.054629683;0.085357464;0.138496993;0.197142862;0.161414364;0.142993698;0.160619591;0.107608647;0.118487632;0.133885728;0.143954091;0.162137722
97;EUR;TREMONT_CSF;RET_IDX;0;100;121.9392476;126.9759433;131.0718427;124.0776531;120.1053422;145.3241816;150.6703559;161.1192172;170.542172;186.7140167;213.6419243;238.4460527;236.9283507;246.2189663;285.477835;267.6507567;258.1887517;265.8583605;259.8659157;249.0300939;269.8760412;257.410729;257.445799;255.7080318;299.293738;319.6754637;345.5978048;368.4099217;348.3651903;319.5042688;353.1713249;395.6668491;432.6975592;471.3547297;493.9797772;526.6716644;551.061623;583.369375;621.9489498;604.3429687;649.5490648;838.5585097;835.7242639;814.4647014;883.2262222;1011.547212;975.7922121;1077.984541;1118.991616;1146.097481;1318.092156;1568.119913;1703.000614;1939.872627;1965.380921;2147.144226;2199.224562;2516.439363;2303.629301;2292.149084;2187.288113;2377.641145;2899.171091;3029.253917;3165.254735;3998.919536;4216.592695;4564.179565;4762.422746;4983.515089;5722.042076;7047.850501;8249.232185;9057.736129;10050.49064;9573.443236;8813.253002;9694.498428;10516.0962;9647.141726;9013.690328;9474.855299;9542.22165;11336.2244;11630.1707;13277.72527;13673.45949;14593.10005;14547.54862;15591.80159;15691.50245;16478.10282;16371.91654;15524.02886;14403.91646;16219.5598;16929.42118;17667.57993;15144.66927;12991.51831
97;EUR;MSCI_EMERGING_MARKETS;RET_IDX;0;100;155.4396021;138.5570582;135.4548053;126.0889532;103.0697833;155.9666;165.0768857;176.5468738;185.0992632;257.9055602;350.7150137;464.6609166;406.3372379;493.2799675;745.0329525;611.7526512;464.1340944;527.9397222;555.1421435;436.1735148;482.7183723;459.3594804;421.9220235;411.1166315;491.3778004;464.5667102;627.6887383;560.4717198;553.9691297;448.733778;423.5852928;522.1040593;481.3396117;496.5318363;491.4811822;481.734696;491.4677076;607.8190119;581.8075498;541.1668057;513.7716568;719.5274613;605.1921298;649.9362441;639.6804239;789.4204721;628.5451058;765.3129409;795.8752367;755.5800039;733.3303071;850.1661762;930.9878792;1300.071205;1150.988701;1130.98953;1063.738466;1196.836899;806.5213717;639.1686276;455.3719568;458.8161111;670.4772449;667.3166707;646.9202215;1143.829527;1044.559921;973.4301583;995.0675296;964.9110245;1331.72295;2222.789148;2769.427618;2920.322977;3517.508338;3682.65626;2881.160651;3556.070865;3926.071292;2528.372786;1891.225514;1828.599672;1717.343981;1829.144248;1643.00924;1960.56915;1490.434628;1493.449806;1297.844353;1295.897949;1361.56573;1618.683554;1696.172681;1339.091608;975.8603846;1202.708119;1206.362185;1193.034225;1005.161129;730.8741306
