LIAB_NAME;VAR_NAME;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
IACV;RD_GROSS_PREM;0;929515.68;844480.28;755067.4;674100.37;595457.53;512631.33;430718.23;357349.95;328722.3;313266.24;296215.75;264229.14;225948.95;186497.72;145023.65;110092.44;75231.91;44886.92;38894.78;36999.55;35311.58;33390.26;31417.31;29779.74;28258.57;26558.8;24931.44;23073.78;21388.36;20131.03;18839.44;16983.24;15550.03;14377.16;13083.19;11621.91;9164.13;6642.58;4894.15;3335.97;1964.91;1063.77;257.26;19.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IACV;RD_RISK_PREM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IACV;RD_EXP_LOADING;0;471695.86;442881.03;408376.65;376618.65;345467.92;312616.92;279467.23;249164.05;236905.33;229905.78;222380.4;208664.06;191528.77;173414.31;154271.38;137307;120213.12;104379.03;99515.11;96702.82;93921.39;90945.2;87987.79;85178.98;82450.38;79642.6;76868.15;73992.77;71221.58;68646.92;66067.19;63206.03;60542.96;58026.79;55453.5;52830.74;49742.11;46629.96;43890.23;41287.85;38803.34;36589.26;34454.58;32633.03;30968.01;29363.72;27824.91;26346.72;24939.76;23600.58;22327.77;21128.3;19997.36;18917.8;17893.92;16910.55;15973.16;15072.72;14189.24;13324.9;12476.1;11631.31;10781.45;9925.9;9062.39;8189.97;7311.27;6429.21;5562.98;4724.08;3924.7;3179.11;2503.67;1913.04;1414.5;1003.49;682.22;445.17;277.86;164.66;88.86;42.47;23.22;12.88;6.55;2.88;0.44;0.01;0;0;0;0;0;0;0;0;0;0;0
IACV;RD_NO_POLS_LYF;35.13;34.93;34.52;34.1;33.67;33.23;32.78;32.33;31.87;31.41;30.94;30.46;29.98;29.49;29;28.5;28.01;27.51;27.01;26.51;26;25.49;24.98;24.46;23.94;23.41;22.88;22.35;21.82;21.3;20.78;20.26;19.76;19.25;18.75;18.24;17.73;17.22;16.69;16.15;15.61;15.05;14.48;13.91;13.33;12.74;12.16;11.58;11.01;10.44;9.89;9.35;8.83;8.32;7.84;7.38;6.93;6.51;6.1;5.7;5.31;4.93;4.55;4.17;3.79;3.4;3.01;2.62;2.24;1.87;1.53;1.21;0.93;0.69;0.49;0.34;0.22;0.14;0.08;0.05;0.03;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IACV;RD_PREM_INVALID;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IACV;RD_NO_POLS_PB;17673.88;17120.25;15750.59;14201.04;12767.39;11384.03;9983.93;8601.92;7503.27;6921.45;6653.09;6289.26;5682.1;4906.53;4073.37;3276.36;2553.9;1861.21;1357.03;1173.73;1128.66;1083.34;1024.29;969.09;926.11;880.24;832.06;784;730.33;681.03;641.71;595.95;540.08;492.12;451.16;407.86;349.58;274.36;199.15;138.79;92.8;56.05;29.84;9.15;0.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IACV;RD_NO_POLS_PV;12266.72;12614.83;13569.95;14699.35;15708.79;16664.62;17634.58;18584.08;19247.91;19392.25;19219.19;19136.74;19293.31;19614.86;19991.15;20328.87;20589.93;20819.47;20859.02;20576.06;20153.11;19728.91;19317.28;18900.88;18471.48;18044.23;17618.49;17191.74;16769.58;16341.91;15903.15;15469.91;15046.22;14614.46;14176.13;13741.29;13323.61;12926.19;12533.39;12131.77;11723.03;11313.58;10903.5;10498.95;10094.5;9694.45;9307.3;8933.4;8572.48;8223.8;7886.12;7557.76;7236.83;6921.15;6608.44;6296.68;5983.94;5668.4;5348.41;5022.84;4690.94;4352.57;4008.24;3659.38;3308.24;2957.51;2610.85;2272.8;1948.06;1641.54;1358.15;1102.11;876.65;683.6;523.24;394.17;293.59;217.69;162.2;122.55;94.54;74.93;61.08;50.92;43.07;36.65;31.39;26.96;23.1;19.7;16.71;14.11;11.79;9.48;7.18;5.17;3.5;2.09;0.91;0.21
IACV;RD_SURR_OUTGO;0;170644.6;173905.15;173647.14;172601.16;169852.89;166413.9;162579.31;158590;155589.84;155296.78;155208.84;153904.16;151949.87;149628.87;146869.43;144299.02;141508.25;138789.57;137384.47;136111.45;134757.47;133287.49;131708.03;130065.48;128338.95;126498.82;124569.89;122522.83;120380.88;118179.14;115873;113406.29;110888.82;108311.72;105636.34;102863.12;99891.41;96861.24;93893.86;90935.27;87999.18;85143.99;82339.23;79661.62;77082.22;74583.01;72165.98;69832.2;67576.36;65388.18;63252.46;61150.72;59060.18;56957.46;54819.24;52623.71;50350.05;47978.02;45492.54;42882.87;40145.23;37281.27;34303.77;31232.86;28095.89;24931.09;21786.15;18713.49;15769.57;13009.92;10485.19;8238.85;6300.17;4681.61;3377.22;2365.25;1610.61;1071.15;701.3;457.62;302.76;207.05;148.73;112.27;88.58;72.72;60.7;51.18;43.1;36.41;30.61;25.63;20.27;15.42;11.01;7.14;3.98;1.67;0.24
IACV;D_OPT_VALUE_BS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IACV;OPT_OUTGO_INT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IACV;G_PC_AVERAGE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;MATH_RES_IF;5127425.35;5156942.13;5166814.34;5170906;5169090.56;5161806.48;5149152.03;5132145.03;5111309.56;5086914.57;5058277.5;5020662.77;4979339.21;4935076.64;4887721.21;4837240.93;4783483.15;4726486.1;4666286.23;4602920.79;4536272.13;4466048.42;4392490.84;4315718.7;4235659.78;4152403.07;4065816.06;3976118.91;3883362.25;3787685.37;3689360.31;3588512.55;3485588.97;3381081.39;3275512.54;3169273.4;3062554.4;2956556.24;2852055.7;2749588.72;2649721.6;2552996.83;2459716.89;2370198.24;2284542.14;2202696.85;2124332.5;2048811.44;1975396.32;1903146.14;1831092.43;1757889.01;1682509.3;1604254.48;1522375.72;1436356.49;1345549.76;1249914.51;1149724.48;1045561.93;938479.13;830038.95;722225.81;616103.56;513747.86;417440.81;329380.59;251531.73;185236.64;131097.6;88887.41;57608.95;35640.12;21043.25;11832;6332.7;3248.99;1610.31;780.06;374.5;181.87;92.71;48.32;28.52;23.27;9.22;8.04;7.01;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;INV_EXP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;ANNUAL_PREM;0;60359.6;50619.22;47343.72;44165.08;41384.59;37773.61;35351.71;33230.22;31239.07;28027.94;15792.11;12794.84;12161.05;11455.05;10895.12;10106.76;9611.57;9292.99;9027.67;8597.33;7450.99;6865.9;6544.45;6192.84;5886.69;5351.22;5114.85;4776.3;4443.93;4182.36;3675.44;3216.56;2798.49;2573.11;1927.68;200.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;SINGLE_PREM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;NET_PREMIUM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;SUM_ASSURED;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;PRICE_MORTALITY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;EXP_MORTALITY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;INIT_EXP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;REN_EXP;15554.81;14593.97;13342.76;13293.84;13253.88;13173.37;13071.4;13015.67;12980.76;12931.11;12385.57;11194.58;10521.21;10550.98;10567.6;10557.11;10523.52;10526.11;10555.09;10561.67;10513.38;10373.32;10255.2;10217.88;10175.01;10109.09;10014.08;9937.91;9869.51;9762.41;9655.21;9477.52;9245.81;9043.76;8842.79;8294.27;7580.54;7269.12;7166.87;7060.92;6952.43;6842.6;6732.53;6623.16;6515.3;6409.36;6305.43;6202.65;6099.6;5994.4;5884.65;5766.89;5637.34;5492.89;5330.67;5147.79;4940.8;4706.93;4445.36;4155.87;3839.7;3500.34;3143.16;2773.54;2397.45;2023.73;1663;1326.02;1022.64;760.3;542.8;371.58;243.54;152.77;91.66;52.98;29.56;16.43;9.13;5.47;3.35;2.36;1.87;1.54;1.39;1.02;0.63;0.43;0.22;0;0;0;0;0;0;0;0;0;0;0
IAMA;INIT_COMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;REN_COMM;0;1134.76;951.64;890.06;830.3;778.03;710.14;664.61;624.73;587.29;526.93;296.89;240.54;228.63;215.35;204.83;190.01;180.7;174.71;169.72;161.63;140.08;129.08;123.04;116.43;110.67;100.6;96.16;89.79;83.55;78.63;69.1;60.47;52.61;48.37;36.24;3.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;EXP_LOADING;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;EXP_LOAD_FIX_PREM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;EXP_LOAD_FIX_FUND;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;ANNUITY_OUTGO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;SURR_OUTGO;0;25799.9;22755.59;22230.6;22171.76;22105.18;21958.15;21852.63;21738.51;21610.02;21381.2;20520.79;20209.14;20038.48;19846.18;19651.32;19426.25;19206.2;18986.38;18757.92;18502.61;18179.05;17876.54;17580.88;17266.8;16943.35;16583.48;16238.01;15867.2;15482.69;15094.49;14666.47;14229.67;13786.63;13360.75;12874.16;12236.5;11796.71;11386.56;10982.99;10588.34;10204.64;9833.72;9476.84;9134.75;8807.7;8494.99;8194.7;7904.2;7620.16;7338.92;7055.86;6766.19;6466.55;6154.07;5826.28;5480.72;5116.14;4732.7;4332.16;3917.62;3494;3068.81;2647.69;2236.68;1844.47;1480.01;1151.62;865.95;627.05;435.83;289.95;184.29;111.83;64.72;35.63;18.72;9.46;4.63;2.22;1.06;0.52;0.26;0.14;0.09;0.07;0.03;0.03;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;MAT_OUTGO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;DEATH_OUTGO;0;138643.25;142985.24;146690.68;150035.57;152955.82;155320.8;157160.98;158605.22;159702.32;160582.45;161368.03;162142.6;162931.44;163780.56;164706.64;165627.63;166653.97;167655.8;168589.35;169543.78;170470.69;171385.18;172214.53;173061.6;173829.49;174639.39;175307.28;175831.79;176210.73;176310.16;176154.3;175517.27;174351.38;172729.67;170445.91;167610.55;164191.74;160010.32;155364.38;150137.72;144407.76;138486.22;132310.29;126129.49;120095.74;114534.04;109757.94;105830.56;102990.23;101214.05;100954.31;101789.61;103330.33;105685.99;108581.66;112206.88;115855.92;119182.69;121898.21;123499.07;123438.13;121286.91;118143.76;112891.44;105336.01;95597.07;83945.92;71053.39;57706.22;44767.83;33027.5;23111.42;15299.18;9578.59;5653.63;3160.46;1675.75;845.76;408.47;190.02;85.44;35.61;11.59;3.6;13.96;1.15;1;7.01;0;0;0;0;0;0;0;0;0;0;0
IAMA;NON_LIFE_OUTGO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;OTHER_OUTGO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;OTHER_INCOME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;PV_SUM_ASSURED;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;PV_NET_PREMIUM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;CAPITAL_AT_RISK;6281781.26;6053772.03;5848433.84;5647298.47;5449854.75;5256055.68;5066472.56;4880488.62;4697952.48;4518933.45;4344506.87;4180694.76;4021023.77;3864401.11;3710928.3;3560544.82;3413443.52;3269438.09;3128490.21;2990625.52;2855969.16;2724960.41;2597277.27;2472843.36;2351717.4;2233882.41;2119475.34;2008360.75;1900650.19;1796348.9;1695448.8;1598126.09;1504401.95;1414300.42;1327705.59;1244971.23;1166685.26;1091874.8;1020463.94;952361.06;887557.55;825990.38;767522.15;712064.13;659493.02;609686.69;562476.99;517693.72;475204.85;434849.56;396520.74;360041.52;325343.63;292422.68;261218.64;231717;203846.22;177635.99;153147.97;130420.31;109523.14;90556.75;73621.05;58632;45605.21;34533.68;25366.73;18007.98;12305.47;8057.38;5028.51;2967.18;1626.46;804.13;367.8;174.87;77.58;29.23;7.16;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;TIMING_INCOME;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
IAMA;TIMING_OUTGO;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
IAMA;RD_MATH_RES_IF;5127425.35;5156942.13;5166814.34;5170906;5169090.56;5161806.48;5149152.03;5132145.03;5111309.56;5086914.57;5058277.5;5020662.77;4979339.21;4935076.64;4887721.21;4837240.93;4783483.15;4726486.1;4666286.23;4602920.79;4536272.13;4466048.42;4392490.84;4315718.7;4235659.78;4152403.07;4065816.06;3976118.91;3883362.25;3787685.37;3689360.31;3588512.55;3485588.97;3381081.39;3275512.54;3169273.4;3062554.4;2956556.24;2852055.7;2749588.72;2649721.6;2552996.83;2459716.89;2370198.24;2284542.14;2202696.85;2124332.5;2048811.44;1975396.32;1903146.14;1831092.43;1757889.01;1682509.3;1604254.48;1522375.72;1436356.49;1345549.76;1249914.51;1149724.48;1045561.93;938479.13;830038.95;722225.81;616103.56;513747.86;417440.81;329380.59;251531.73;185236.64;131097.6;88887.41;57608.95;35640.12;21043.25;11832;6332.7;3248.99;1610.31;780.06;374.5;181.87;92.71;48.32;28.52;23.27;9.22;8.04;7.01;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;RD_GROSS_PREM;0;60359.6;50619.22;47343.72;44165.08;41384.59;37773.61;35351.71;33230.22;31239.07;28027.94;15792.11;12794.84;12161.05;11455.05;10895.12;10106.76;9611.57;9292.99;9027.67;8597.33;7450.99;6865.9;6544.45;6192.84;5886.69;5351.22;5114.85;4776.3;4443.93;4182.36;3675.44;3216.56;2798.49;2573.11;1927.68;200.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;RD_RISK_PREM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;RD_EXP_LOADING;0;38539.65;34602.2;33343.06;32047.55;30881.14;29311.29;28185.38;27146.83;26160.4;24653.82;19306.77;17709.93;17147.53;16573.92;16047.93;15400.33;14891.98;14465.68;14054.04;13560.99;12682.49;12111.51;11676.45;11243.03;10821.62;10285.53;9893.04;9462.96;9034;8634.63;8125.98;7639.73;7179.38;6807.35;6269.39;5191.61;4837.63;4595.8;4362.28;4131.93;3906.79;3692.06;3485.25;3287.27;3098.17;2920.22;2753.89;2596.34;2449.67;2311.23;2184.26;2063.26;1945.08;1832.31;1722.47;1618.3;1515.53;1409.45;1304.31;1197.16;1085.76;970;860;749.79;640.14;533.41;431.62;337.59;254.3;183.6;126.61;83.45;52.81;30.14;12.55;6.35;3.22;1.57;0.62;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;RD_NO_POLS_LYF;8.03;7.96;7.81;7.67;7.52;7.36;7.2;7.04;6.87;6.7;6.54;6.37;6.21;6.06;5.92;5.78;5.66;5.55;5.44;5.35;5.27;5.19;5.12;5.05;4.98;4.91;4.84;4.76;4.68;4.59;4.5;4.4;4.3;4.19;4.07;3.94;3.8;3.66;3.52;3.37;3.22;3.07;2.92;2.78;2.64;2.51;2.39;2.27;2.16;2.06;1.97;1.87;1.78;1.69;1.59;1.49;1.39;1.28;1.17;1.05;0.93;0.82;0.7;0.58;0.48;0.38;0.29;0.22;0.16;0.11;0.07;0.05;0.03;0.02;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;RD_PREM_INVALID;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMA;RD_NO_POLS_PB;1814.76;1543.64;1241.71;1179.77;1122.49;1060.99;999.03;947.96;902.92;857.96;740.54;535.14;415.21;399.44;383.02;364.24;343.86;329.35;319.11;307.17;290.09;264.35;242.79;231.17;220.11;207.92;194.2;183.51;174.66;163.55;153.63;139.14;121.79;108.21;95.98;59.96;14.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
